event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,population_best
LBN24963,"24 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces","Civilians (Lebanon)",,Civilians,"External/Other forces-Civilians","Civilian targeting",422,"Middle East",Lebanon,"Al Nabatieh","Al Nabatieh",,Nabatiye,33.3789,35.4839,1,"An-Nahar; National News Agency Lebanon; Telegram","New media-National","On 24 September 2024, Israeli warplanes carried out multiple airstrikes in Nabatiye city (Al Nabatieh, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck military infrastructure for Hezbollah. Six civilians were killed in the strike.",6,,1729632729,23263
LBN24964,"24 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,"Al Nabatieh","Al Nabatieh",,Nabatiye,33.3789,35.4839,2,"El Nashra; National News Agency Lebanon",National,"On 24 September 2024, Israeli warplanes carried out an airstrike in the vicinity of Nabatiye city (Al Nabatieh, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced a new wave of airstrikes against Hezbollah targets. Casualties unknown.",0,,1729632729,23263
LBN24982,"24 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,"Al Nabatieh","Al Nabatieh",,"Sir el Gharbiye",33.3204,35.3632,1,"An-Nahar; National News Agency Lebanon",National,"On 24 September 2024, Israeli warplanes carried out multiple airstrikes in Sir el Gharbiye (Al Nabatieh, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced a new wave of airstrikes against Hezbollah targets. Casualties unknown.",0,,1729632729,6156
LBN25040,"24 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,"Al Nabatieh","Bint Jbeil",,"Borj Qalaouiye",33.2592,35.4227,1,"El Nashra",National,"On 24 September 2024, Israeli warplanes carried out an airstrike in Borj Qalaouiye town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced a new wave of airstrikes against Hezbollah targets. Casualties unknown.",0,,1729632729,2282
LBN25059,"24 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,"Al Nabatieh","Bint Jbeil",,"Kfar Dounin",33.2393,35.3927,1,"L'Orient Le Jour",National,"On 24 September 2024, Israeli warplanes carried out an airstrike in Kfar Dounine town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced a new wave of airstrikes against Hezbollah targets. Casualties unknown.",0,,1729632729,2118
LBN25201,"24 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,"Al Nabatieh",Marjayoun,,Touline,33.2477,35.4482,1,Telegram,"New media","On 24 September 2024, Israeli warplanes carried out an airstrike in Touline (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced a new wave of airstrikes against Hezbollah targets. Casualties unknown.",0,,1729632729,3487
LBN25236,"24 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,Baalbek-Hermel,Baalbek,,Boudai,34.0611,36.0611,2,"National News Agency Lebanon",National,"On 24 September 2024, Israeli warplanes carried out an airstrike in the valley of Boudai (Baalbek, Baalbek-Hermel) amid ongoing hostilities with Hezbollah. The Israeli military announced a new wave of airstrikes against Hezbollah targets. Casualties unknown.",0,,1729632729,4904
LBN25243,"24 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces","Civilians (Lebanon)",,Civilians,"External/Other forces-Civilians","Civilian targeting",422,"Middle East",Lebanon,Baalbek-Hermel,Baalbek,,Chaat,34.1422,36.2311,1,"El Nashra; L'Orient Le Jour; National News Agency Lebanon",National,"On 24 September 2024, Israeli warplanes carried out an airstrike in Chaat (Baalbek, Baalbek-Hermel) amid ongoing hostilities with Hezbollah. Twelve people were killed in the airstrike [fatalities assumed to be civilian].",12,,1729632729,2672
LBN25293,"24 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,Baalbek-Hermel,Baalbek,,"Temnine et Tehta",33.8861,35.9944,1,"National News Agency Lebanon",National,"On 24 September 2024, Israeli warplanes carried out an airstrike in Temnine et Tehta (Baalbek, Baalbek-Hermel) amid ongoing hostilities with Hezbollah. The Israeli military announced a new wave of airstrikes against Hezbollah targets. The Israeli military announced a new wave of airstrikes against Hezbollah targets. Casualties unknown.",0,,1729632729,7657
LBN24552,"24 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,South,Tyr,,Hanniyeh,33.1902,35.2236,1,Telegram,"New media","On 24 September 2024, Israeli warplanes carried out an airstrike in Hanniyeh town (Tyr, South) amid ongoing hostilities with Hezbollah. The Israeli military announced a new wave of airstrikes against Hezbollah targets. Casualties unknown.",0,,1730180182,1284
LBN24556,"24 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,South,Sayda,,"Kaouthariyet el Saiyad",33.415,35.3843,1,"National News Agency Lebanon",National,"On 24 September 2024, Israeli warplanes carried out an airstrike in Kaouthariyet el Saiyad (Sayda, South) amid ongoing hostilities with Hezbollah. The Israeli military announced a new wave of airstrikes against Hezbollah targets. Casualties unknown.",0,,1730180182,2207
LBN24566,"24 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,South,Tyr,,Qlaileh,33.1984,35.2291,1,"National News Agency Lebanon",National,"On 24 September 2024, Israeli warplanes carried out an airstrike in Qlaileh town (Tyr, South) amid ongoing hostilities with Hezbollah. The Israeli military announced a new wave of airstrikes against Hezbollah targets. Casualties unknown.",0,,1730180182,2867
LBN24877,"24 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,"Al Nabatieh","Al Nabatieh",,Ansar,33.3784,35.3537,1,"El Nashra; National News Agency Lebanon; Telegram","New media-National","On 24 September 2024, Israeli warplanes carried out an airstrike in Ansar (Al Nabatieh, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced a new wave of airstrikes against Hezbollah targets. Casualties unknown.",0,,1730180182,8519
LBN24568,"24 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,South,Tyr,,Saddiqine,33.1906,35.3106,1,"El Nashra; National News Agency Lebanon",National,"On 24 September 2024, Israeli warplanes carried out an airstrike in Saddiqine (Tyr, South) amid ongoing hostilities with Hezbollah. The Israeli military announced a new wave of airstrikes against Hezbollah targets. Casualties unknown.",0,,1730764850,4867
LBN25042,"24 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,"Al Nabatieh","Bint Jbeil",,Chaqra,33.1933,35.4678,1,"El Nashra; L'Orient Le Jour",National,"On 24 September 2024, Israeli warplanes carried out an airstrike in Chaqra town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced a new wave of airstrikes against Hezbollah targets. Casualties unknown.",0,,1730764850,3335
LBN25206,"24 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,Baalbek-Hermel,"Al Hermel",,"Al Hermel",34.3942,36.3847,1,"National News Agency Lebanon",National,"On 24 September 2024, Israeli warplanes carried out an airstrike in Al Hermel (Al Hermel, Baalbek-Hermel) amid ongoing hostilities with Hezbollah. The Israeli military announced a new wave of airstrikes against Hezbollah targets. Casualties unknown.",0,,1730764850,18933
LBN24469,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,"Mount Lebanon",Baabda,,Qsaibeh,33.8665,35.6508,1,"National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out an airstrike in Qsaibeh town (Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day. Casualties unknown.",0,,1728335032,9977
LBN24472,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,South,Tyr,,Aabbassiye,33.2983,35.2821,1,"National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out an airstrike in Aabbassiye town (Tyr, South) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day. Casualties unknown.",0,,1728335032,4963
LBN24474,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,Bekaa,"West Bekaa",,"Ain At Tina",33.5018,35.6423,1,"An-Nahar; National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out an airstrike in Ain At Tina town (West Bekaa, Bekaa) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day and particularly 300 Hezbollah targets in the Bekaa valley area. Casualties unknown.",0,,1728335032,981
LBN24475,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,South,Sayda,,"Arab el Jal",33.4746,35.446,1,"L'Orient Le Jour",National,"On 23 September 2024, Israeli warplanes carried out an airstrike in Arab el Jal town (Sayda, South) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day. Casualties unknown.",0,,1728335032,2513
LBN24476,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,South,Jezzine,,"Berkat Jabbour",33.4735,35.6073,1,"National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out an airstrike in Berkat Jabbour town (Jezzine, South) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day. Casualties unknown.",0,,1728335032,99
LBN24477,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,South,Tyr,,Bidyas,33.3124,35.3,1,"National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out an airstrike in Bidyas town (Tyr, South) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day. Casualties unknown.",0,,1728335032,1435
LBN24479,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,South,Tyr,,"Ech Chehabiye",33.2431,35.3819,1,"National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out an airstrike in Ech Chehabiye town (Tyr, South) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day. Casualties unknown.",0,,1728335032,5481
LBN24480,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,South,Tyr,,"El Bayada",33.1624,35.1798,1,"L'Orient Le Jour",National,"On 23 September 2024, Israeli warplanes carried out an airstrike in El Bayada town (Tyr, South) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day. Casualties unknown.",0,,1728335032,8
LBN24481,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,Bekaa,Zahle,,"El Fourzol",33.8764,35.95,1,"National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out an airstrike in El Fourzol town (Zahle, Bekaa) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day and particularly 300 Hezbollah targets in the Bekaa valley area. Casualties unknown.",0,,1728335032,3990
LBN24485,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,Bekaa,Zahle,,Hazerta,33.8806,35.8665,1,"Murr TV; National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out an airstrike in Hazerta town (Zahle, Bekaa) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day and particularly 300 Hezbollah targets in the Bekaa valley area. Casualties unknown.",0,,1728335032,1247
LBN24486,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,Bekaa,Zahle,,Jalala,33.8178,35.8597,1,"An-Nahar; El Nashra",National,"On 23 September 2024, Israeli warplanes carried out an airstrike in Jalala town (Zahle, Bekaa) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day and particularly 300 Hezbollah targets in the Bekaa valley area. Casualties unknown.",0,,1728335032,1734
LBN24487,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,Bekaa,Zahle,,"Karak Nouh",33.8489,35.9266,1,"National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out an airstrike in Karak Nouh town (Zahle, Bekaa) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day and particularly 300 Hezbollah targets in the Bekaa valley area. Casualties unknown.",0,,1728335032,2731
LBN24488,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,South,Sayda,,Loubieh,33.4263,35.2834,1,"L'Orient Le Jour",National,"On 23 September 2024, Israeli warplanes carried out an airstrike in Loubieh town (Sayda, South) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day. Casualties unknown.",0,,1728335032,642
LBN24490,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,South,Tyr,,Maarakeh,33.2727,35.3002,1,"El Nashra; National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out an airstrike in Maarakeh town (Tyr, South) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day. Casualties unknown.",0,,1728335032,7699
LBN24491,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,South,Tyr,,Maaroub,33.2856,35.3478,1,"El Nashra; National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out an airstrike in Maaroub town (Tyr, South) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day. Casualties unknown.",0,,1728335032,2077
LBN24492,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,Bekaa,"West Bekaa",,Machgara,33.5306,35.6536,1,An-Nahar,National,"On 23 September 2024, Israeli warplanes carried out an airstrike in Machgara town (West Bekaa, Bekaa) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day and particularly 300 Hezbollah targets in the Bekaa valley area. Casualties unknown.",0,,1728335032,3376
LBN24493,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,"Mount Lebanon",Keserwan,,Mairouba,34.0144,35.7731,1,"El Nashra; National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out an airstrike in Mairouba town (Keserwan, Mount Lebanon) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day. Casualties unknown.",0,,1728335032,10577
LBN24494,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,South,Tyr,,Mjadel,33.2286,35.3589,1,"National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out an airstrike in Mjadel town (Tyr, South) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day. Casualties unknown.",0,,1728335032,3693
LBN24495,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,South,Sayda,,Msaileh,33.4791,35.3518,1,"L'Orient Le Jour",National,"On 23 September 2024, Israeli warplanes carried out an airstrike in Msaileh town (Sayda, South) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day. Casualties unknown.",0,,1728335032,2756
LBN24496,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,South,Jezzine,,Rihan,33.4445,35.567,1,"National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out an airstrike in Rihan town (Jezzine, South) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day. Casualties unknown.",0,,1728335032,2683
LBN24497,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,South,Sayda,,Tanbourit,33.5167,35.4149,2,"El Nashra; National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out an airstrike in the valley of Tanbourit town (Sayda, South) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day. Casualties unknown.",0,,1728335032,1933
LBN24499,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,South,Tyr,,Bazouriye,33.254,35.2612,2,"National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out an airstrike in the vicinity of Bazouriye town (Tyr, South) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day. Casualties unknown.",0,,1728335032,895
LBN24500,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,South,Tyr,,Borgholiyeh,33.3257,35.2251,2,"National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out an airstrike in the vicinity of Borgholiyeh town (Tyr, South) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day. Casualties unknown.",0,,1728335032,117
LBN24502,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,South,Sayda,,Qennarit,33.5117,35.3649,2,"El Nashra; National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out an airstrike in the vicinity of Qennarit town (Sayda, South) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day. Casualties unknown.",0,,1728335032,6469
LBN24503,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,South,Sayda,,Sarafand,33.4495,35.2995,2,"National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out an airstrike in the vicinity of Sarafand town (Sayda, South) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day. Casualties unknown.",0,,1728335032,10459
LBN24504,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,South,Tyr,,"Tayr Falsay",33.3088,35.3486,2,"National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out an airstrike in the vicinity of Tayr Falsay town (Tyr, South) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day. Casualties unknown.",0,,1728335032,2751
LBN24507,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,Bekaa,"West Bekaa",,Libbaya,33.4837,35.7265,1,"An-Nahar; Murr TV; National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out an airstrike targeting a house in Libbaya town (West Bekaa, Bekaa) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day and particularly 300 Hezbollah targets in the Bekaa valley area. Casualties unknown.",0,,1728335032,2188
LBN24508,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,Bekaa,Zahle,,Nasriyeh,33.7397,35.7719,1,"National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out an airstrike targeting a water station in Nasriyeh town (Zahle, Bekaa) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day and particularly 300 Hezbollah targets in the Bekaa valley area. and particularly 300 Hezbollah targets in the Bekaa valley area. Casualties unknown.",0,,1728335032,37
LBN24510,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,South,Tyr,,"Tayr Debba",33.2757,35.2784,1,"Murr TV; National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out an airstrike targeting the hills of Tayr Debba town (Tyr, South) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day. Casualties unknown.",0,,1728335032,6385
LBN24511,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,South,Jezzine,,Bouslaiaya,33.5009,35.5129,1,"National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out an airstrike targeting the outskirts of Bouslaiaya town (Jezzine, South) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day. Casualties unknown.",0,,1728335032,193
LBN24513,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,Bekaa,Zahle,,Qusaya,33.8122,36.025,1,"El Nashra",National,"On 23 September 2024, Israeli warplanes carried out an airstrike targeting the outskirts of Qusaya town (Zahle, Bekaa) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day and particularly 300 Hezbollah targets in the Bekaa valley area. Casualties unknown.",0,,1728335032,2122
LBN24515,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,Bekaa,"West Bekaa",,Qillaya,33.4343,35.6571,1,"National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out five airstrikes in Qillaya town (West Bekaa, Bekaa) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day and particularly 300 Hezbollah targets in the Bekaa valley area. and particularly 300 Hezbollah targets in the Bekaa valley area. Casualties unknown.",0,,1728335032,363
LBN24516,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,South,Tyr,,Toura,33.2931,35.2984,2,"National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out multiple airstrikes along the Maarakeh - Toura town (Tyr, South) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day and claimed to have targeted Hezbollah infrastructure in this area. Casualties unknown.",0,,1728335032,2854
LBN24517,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,South,Sayda,,Aadloun,33.4061,35.2741,1,"Murr TV; National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out multiple airstrikes in Aadloun town (Sayda, South) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day. Casualties unknown.",0,,1728335032,4717
